order_id,customer_id,order_date,product_id,product_category,quantity,unit_price,discount,tax,shipping_cost,order_amount,payment_method,order_status,sales_region
1093,223,2026-04-13,255,Home,1,204.75,5.79,19.35,16.29,304.55,UPI,Returned,West
1094,472,2025-01-30,265,Home,3,129.51,35.93,9.6,3.92,386.8,Card,Completed,North
1095,133,2025-01-10,208,Home,2,277.05,47.58,9.08,14.79,823.2,Card,Completed,East
1096,794,2025-05-02,226,Electronics,4,163.56,42.12,3.97,17.54,661.28,UPI,Returned,North
1097,405,2026-01-11,295,Home,2,128.03,34.97,9.02,18.56,174.75,UPI,Returned,North
1098,563,2026-02-25,142,Home,5,132.51,1.5,16.25,5.68,-29.69,Cash,Completed,West
1099,41,2025-03-10,268,Electronics,4,38.45,5.58,11.49,6.74,679.91,Card,Cancelled,West
1100,339,2025-11-16,153,Books,4,53.95,39.66,10.19,17.2,682.04,UPI,Cancelled,West
1101,921,2025-11-29,260,Books,4,205.61,48.76,25.45,0.97,644.46,UPI,Returned,South
1102,660,2025-03-09,269,Electronics,4,19.24,29.39,6.51,9.13,519.12,Cash,Cancelled,East
1103,320,2025-11-10,235,Books,4,35.98,20.21,19.25,14.9,344.84,UPI,Completed,South
1104,790,2025-04-08,254,Home,3,161.44,0.47,2.86,7.07,945.78,Cash,Returned,West
1105,390,2026-01-12,202,Electronics,1,199.44,44.1,16.12,10.18,493.52,UPI,Pending,West
1106,723,2026-02-01,131,Electronics,4,71.77,14.28,11.67,6.57,654.39,UPI,Pending,East
1107,355,2026-05-12,244,Electronics,5,24.57,31.46,7.08,16.03,31.08,UPI,Pending,West
1108,103,2025-11-25,166,Electronics,2,62.17,34.99,20.02,15.65,425.73,Cash,Returned,South
1109,675,2026-02-15,133,Electronics,2,139.59,33.84,24.75,14.52,344.88,Cash,Pending,North
1110,579,2025-08-04,142,Electronics,5,25.92,44.74,9.46,12.27,922.45,UPI,Completed,West
1111,618,2025-03-27,171,Books,2,18.89,33.6,25.06,3.38,758.33,Card,Cancelled,North
1112,457,2025-04-05,172,Books,3,296.87,0.1,20.1,14.63,,UPI,Returned,West
1113,941,2025-01-05,194,Books,1,169.18,5.0,29.85,16.56,-34.65,Cash,Completed,South
1114,726,2025-04-01,182,Home,4,154.71,35.94,1.02,13.66,768.53,UPI,Returned,South
1115,570,2025-09-06,279,Home,1,195.49,9.72,8.48,19.11,688.68,Cash,Returned,East
1116,549,2025-09-18,270,Books,5,109.96,43.96,4.37,11.04,146.14,Card,Cancelled,South
1117,1,2025-05-02,123,Books,3,281.66,22.75,1.94,9.38,155.88,Cash,Completed,South
1118,381,2025-02-10,205,Books,2,155.23,25.45,15.97,3.85,531.79,Cash,Completed,East
1119,384,2025-09-01,272,Books,1,173.18,48.49,4.8,14.7,-8.82,UPI,Pending,West
1120,691,2025-06-06,197,Electronics,5,161.82,39.01,27.0,3.11,297.11,Card,Completed,East
1121,1005,2025-01-10,231,Home,4,105.49,20.76,18.9,14.92,644.54,UPI,Pending,South
1122,298,2025-02-13,216,Electronics,3,233.38,10.71,28.75,15.03,712.7,Cash,Pending,East
1123,454,2025-01-08,297,Electronics,3,38.99,13.48,25.72,7.5,99.69,UPI,Cancelled,North
1124,412,2025-09-20,275,Home,3,88.69,41.54,16.53,10.27,610.06,UPI,Completed,West
1125,993,2026-01-24,152,Home,1,136.71,10.72,5.24,9.17,311.94,Card,Returned,West
1126,510,2026-03-27,298,Home,5,14.53,16.1,5.02,3.97,-7.42,UPI,Pending,East
1127,102,2026-03-04,271,Home,5,78.95,29.51,11.25,6.63,622.54,Cash,Returned,South
1128,973,2026-02-04,189,Home,3,279.23,36.9,8.1,10.35,589.23,UPI,Returned,North
1129,419,2026-01-19,179,Books,4,101.17,2.6,9.23,5.37,246.21,UPI,Returned,South
1130,969,2025-12-10,101,Home,5,54.91,47.33,26.83,2.67,738.18,UPI,Cancelled,East
1131,545,2025-12-12,287,Books,1,243.5,49.24,17.04,16.74,790.41,Card,Completed,West
1132,183,2025-11-14,190,Electronics,4,87.56,42.58,8.39,10.4,444.6,Cash,Returned,North
1133,680,2025-12-01,185,Books,1,116.81,22.12,3.94,2.94,119.15,Cash,Pending,West
1134,642,2025-07-15,245,Home,1,268.39,21.93,8.42,5.35,564.87,Cash,Cancelled,North
1135,590,2026-02-14,138,Electronics,5,46.08,15.92,14.38,10.05,,UPI,Pending,East
1135,590,2026-02-14,138,Electronics,5,46.08,15.92,14.38,10.05,,UPI,Pending,East
1137,455,2025-11-19,258,Electronics,4,270.53,22.83,25.32,19.04,334.6,Cash,Cancelled,East
1138,896,2025-04-14,269,Home,2,191.27,44.1,21.36,11.31,186.8,Card,Cancelled,South
1139,785,2025-12-03,117,Home,4,148.11,16.78,14.72,16.21,355.11,Cash,Completed,West
1140,901,2026-03-20,123,Books,2,150.3,45.45,10.33,18.7,69.1,UPI,Returned,West
1141,986,2026-02-18,228,Electronics,3,280.45,36.3,19.51,9.3,696.86,UPI,Completed,East
1142,220,2025-09-15,129,Electronics,1,239.28,49.03,4.19,4.59,484.17,Card,Returned,East
1143,931,2025-07-16,257,Books,3,45.66,32.47,11.95,6.24,538.37,Card,Returned,West
1144,525,2025-06-02,157,Books,4,211.26,21.55,5.08,4.0,605.96,Card,Completed,West
1145,976,2025-08-12,240,Electronics,1,280.94,4.86,16.96,17.81,361.76,Card,Cancelled,North
1146,226,2025-02-03,176,Electronics,4,297.35,19.04,17.08,17.27,541.78,Cash,Returned,North
1147,380,2025-10-21,189,Electronics,5,113.4,25.82,21.03,6.89,605.11,UPI,Completed,South
1148,752,2025-11-02,214,Home,1,188.86,32.78,28.08,7.5,578.38,Card,Completed,East
1149,335,2026-02-03,196,Electronics,4,168.59,20.76,5.75,2.42,537.45,Card,Returned,East
1150,548,2026-04-10,133,Electronics,2,272.38,46.53,7.48,10.22,630.0,UPI,Returned,West
1151,50,2026-01-22,187,Home,3,249.07,13.2,20.2,8.61,376.41,UPI,Completed,East
1152,584,2026-02-14,182,Home,4,55.29,17.96,17.39,12.51,563.62,Card,Completed,East
1153,640,2026-03-21,222,Home,3,194.6,19.41,7.04,7.54,,Cash,Completed,South
1154,760,2026-03-05,131,Home,2,21.24,2.39,13.99,18.54,427.48,Cash,Cancelled,South
1155,174,2025-10-12,230,Electronics,2,200.01,42.74,19.66,6.01,988.96,Cash,Returned,North
1156,963,2025-03-05,125,Electronics,3,232.0,6.17,29.39,9.22,505.69,UPI,Cancelled,West
1156,963,2025-03-05,125,Electronics,3,232.0,6.17,29.39,9.22,505.69,UPI,Cancelled,West
1158,162,2025-09-21,147,Books,3,283.42,41.1,22.47,11.33,559.89,Card,Pending,West
1159,140,2025-06-03,186,Electronics,4,250.47,49.7,21.6,7.51,491.2,UPI,Completed,East
1160,226,2025-05-09,129,Electronics,2,147.4,32.84,23.21,11.14,80.68,UPI,Completed,West
1161,754,2025-07-31,187,Home,4,219.75,30.17,5.68,14.87,834.43,Cash,Completed,West
1162,697,2025-05-20,264,Books,5,244.81,32.36,17.11,16.5,777.05,Card,Pending,South
1163,403,2025-12-04,208,Electronics,3,224.08,15.88,4.32,14.36,911.04,UPI,Pending,East
1164,658,2025-07-19,177,Books,4,149.24,41.7,20.82,9.71,339.02,Cash,Cancelled,South
1165,277,2025-12-20,284,Home,3,7.67,20.5,26.68,1.4,836.8,UPI,Pending,North
1166,310,2025-10-19,107,Electronics,2,201.52,16.46,19.81,17.34,519.28,UPI,Completed,East
1167,37,2025-06-24,123,Home,2,22.88,14.91,12.77,19.39,927.69,Card,Completed,South
1168,398,2026-05-08,128,Electronics,4,126.43,29.47,8.39,5.31,247.09,Cash,Completed,South
1168,398,2026-05-08,128,Electronics,4,126.43,29.47,8.39,5.31,247.09,Cash,Completed,South
1170,450,2025-01-21,277,Books,2,218.2,29.45,7.93,7.61,268.89,Card,Pending,West
1171,524,2026-01-03,182,Electronics,3,241.66,35.85,19.91,17.31,151.68,Cash,Returned,North
1172,58,2026-03-02,177,Electronics,3,48.83,7.51,1.67,4.05,-32.46,UPI,Pending,East
1173,720,2025-01-23,137,Electronics,3,51.78,48.28,9.68,1.61,361.71,UPI,Completed,North
1174,157,2026-03-15,176,Home,2,119.13,8.38,24.1,11.07,47.07,Card,Returned,South
1175,559,2026-04-14,149,Books,2,139.44,19.13,28.79,1.37,761.75,Cash,Completed,East
1176,774,2025-04-17,131,Electronics,2,292.71,29.95,21.9,18.83,718.48,Cash,Returned,South
1177,505,2025-01-14,117,Home,1,203.62,43.08,4.69,4.91,898.75,Cash,Returned,South
1178,409,2025-04-17,266,Electronics,4,230.35,44.89,23.96,17.88,220.02,UPI,Returned,East
1179,931,2025-01-31,202,Electronics,2,81.18,30.79,23.76,6.69,857.38,Cash,Completed,North
1180,135,2025-04-07,273,Electronics,4,31.55,41.02,13.21,14.45,356.3,Card,Returned,West
1181,135,2025-09-21,120,Electronics,1,167.86,17.7,23.82,11.52,625.12,Cash,Cancelled,East
1182,35,2026-04-05,117,Books,3,299.67,40.32,19.45,12.48,1.57,Card,Pending,West
1182,35,2026-04-05,117,Books,3,299.67,40.32,19.45,12.48,1.57,Card,Pending,West
1184,601,2026-02-04,287,Electronics,3,97.92,26.68,25.82,1.96,,Cash,Returned,South
1185,769,2026-01-17,244,Home,5,141.58,1.96,4.23,6.4,853.23,Cash,Completed,North
1186,798,2025-01-31,130,Home,3,170.94,27.58,2.18,13.21,224.88,Card,Completed,West
1187,475,2025-10-10,228,Home,1,27.77,43.28,23.07,6.37,707.05,Cash,Pending,South
1188,39,2025-07-16,226,Home,2,239.4,36.74,11.55,0.02,566.55,Card,Completed,East
1189,400,2026-02-17,267,Electronics,4,99.63,42.03,23.34,14.94,92.48,Card,Pending,North
1190,495,2026-04-28,170,Electronics,4,22.89,32.57,26.65,3.16,374.6,Cash,Pending,South
1191,41,2025-07-27,193,Home,2,143.51,7.88,3.67,12.06,440.45,UPI,Completed,West
1192,56,2025-08-24,191,Electronics,1,21.6,3.51,24.8,0.34,144.72,Card,Cancelled,West
1193,510,2025-01-22,269,Home,1,20.39,45.73,25.92,14.6,,UPI,Completed,North
1194,787,2026-04-14,224,Electronics,4,214.94,31.67,13.52,5.04,644.49,Card,Returned,North
1195,259,2025-05-29,203,Electronics,5,243.94,0.1,9.23,9.77,621.77,Card,Cancelled,East
1196,26,2025-04-01,232,Home,3,74.97,30.14,28.96,17.8,136.37,Card,Completed,West
1197,488,2025-08-20,134,Home,3,261.17,34.87,13.73,8.44,378.35,UPI,Returned,West
1198,87,2026-01-13,208,Home,3,27.01,26.18,3.88,19.71,219.65,Cash,Returned,East
1199,945,2025-07-21,258,Electronics,2,186.13,20.01,28.46,15.23,292.1,Cash,Pending,North
1200,405,2025-04-12,108,Home,4,101.51,9.66,1.94,5.63,421.63,UPI,Cancelled,North
1201,885,2025-11-24,128,Books,5,191.55,49.79,18.7,10.29,735.45,Card,Pending,East
1202,611,2025-10-01,102,Home,2,131.58,41.22,26.2,4.72,251.34,Card,Completed,East
1203,739,2025-10-27,236,Home,4,218.09,26.81,7.11,6.66,910.91,UPI,Pending,North
1204,44,2025-01-25,198,Home,2,222.32,38.92,8.14,11.49,451.54,Cash,Pending,South
1205,157,2026-01-19,234,Electronics,4,163.22,16.04,1.25,12.61,111.58,UPI,Returned,South
1206,294,2025-07-26,191,Home,4,26.71,16.45,24.16,18.77,3.3,UPI,Cancelled,North
1207,316,2025-09-26,202,Books,3,80.32,17.56,10.32,19.58,629.49,Card,Pending,West
1208,548,2025-06-07,158,Books,2,114.78,46.88,28.52,3.99,295.39,Card,Cancelled,West
1209,843,2026-02-22,213,Electronics,3,99.22,39.68,14.96,11.37,90.42,Card,Cancelled,West
1210,722,2025-01-22,144,Books,5,229.85,45.81,1.3,18.52,-0.93,Cash,Returned,South
1211,586,2025-04-26,106,Home,5,135.21,5.88,3.36,19.05,784.52,UPI,Pending,East
1212,738,2025-12-12,234,Home,2,152.44,28.5,6.12,13.49,583.01,Cash,Pending,South
1213,275,2026-02-25,210,Electronics,2,88.04,41.39,5.18,5.56,821.77,Card,Returned,East
1214,7,2025-03-19,197,Books,1,260.16,31.41,11.44,0.33,634.66,UPI,Pending,North
1214,7,2025-03-19,197,Books,1,260.16,31.41,11.44,0.33,634.66,UPI,Pending,North
1216,88,2025-08-01,257,Electronics,2,42.97,17.45,20.59,6.78,540.56,UPI,Completed,South
1217,931,2026-02-01,104,Books,2,54.01,31.25,15.39,6.61,361.87,UPI,Cancelled,North
1218,12,2025-05-21,237,Home,5,211.15,30.03,2.36,1.28,298.54,UPI,Pending,North
1219,158,2025-08-08,299,Books,1,276.93,13.07,19.96,1.27,867.07,Card,Pending,South
1220,320,2025-06-06,277,Home,2,230.81,0.95,24.96,15.05,681.19,Cash,Returned,North
1221,940,2025-06-06,183,Electronics,2,211.87,49.97,14.94,1.04,182.97,UPI,Cancelled,South
1221,940,2025-06-06,183,Electronics,2,211.87,49.97,14.94,1.04,182.97,UPI,Cancelled,South
1223,398,2026-01-19,136,Books,2,273.54,40.26,16.16,13.25,290.52,UPI,Cancelled,East
1224,147,2025-07-24,253,Electronics,3,91.94,8.12,29.63,14.49,511.91,Card,Returned,South
1225,885,2025-11-07,190,Books,1,32.85,12.06,9.2,12.42,128.16,Cash,Pending,North
1226,282,2025-08-23,159,Home,3,154.92,40.97,27.56,16.27,139.8,UPI,Completed,West
1227,216,2025-09-06,275,Home,3,103.9,49.8,29.53,5.62,429.03,UPI,Pending,West
1227,216,2025-09-06,275,Home,3,103.9,49.8,29.53,5.62,429.03,UPI,Pending,West
1229,85,2025-08-26,157,Books,1,225.78,24.48,19.89,10.62,423.57,Cash,Pending,South
1230,563,2025-06-09,260,Home,2,242.22,40.33,15.88,18.8,459.45,Card,Pending,North
1231,501,2025-09-13,246,Books,5,241.76,37.37,6.58,15.87,,Cash,Cancelled,South
1232,211,2026-02-20,172,Electronics,4,146.11,37.48,24.87,1.61,798.55,Card,Pending,South
1233,743,2025-09-10,118,Electronics,3,288.47,49.2,4.57,15.37,635.78,Card,Pending,South
1234,857,2025-11-20,187,Electronics,5,15.89,5.17,21.84,19.57,620.77,Cash,Returned,South
1235,960,2025-10-27,154,Home,3,5.87,13.2,1.14,19.75,575.17,UPI,Pending,East
1236,575,2026-02-09,217,Home,3,219.19,26.52,18.89,12.98,756.83,Card,Cancelled,North
1236,575,2026-02-09,217,Home,3,219.19,26.52,18.89,12.98,756.83,Card,Cancelled,North
1238,994,2026-05-03,106,Electronics,1,265.23,38.25,8.59,12.73,827.23,Cash,Completed,West
1239,464,2025-06-12,263,Home,1,173.83,29.28,12.16,8.06,333.29,UPI,Returned,North
1240,734,2026-05-01,266,Books,3,45.94,14.73,25.46,3.4,603.18,Cash,Returned,East
1241,820,2026-04-14,161,Electronics,4,122.95,13.56,4.69,7.97,155.73,Card,Cancelled,West
1242,511,2025-12-09,238,Home,4,211.81,3.38,26.77,2.28,,Cash,Completed,East
1243,634,2025-04-30,143,Books,5,298.4,15.78,18.81,13.29,440.85,Card,Pending,East
1244,63,2025-07-19,223,Books,4,262.41,17.55,23.13,14.18,953.51,UPI,Cancelled,South
1245,403,2026-02-27,171,Books,1,259.28,8.93,23.92,16.6,377.46,Cash,Cancelled,East
1246,457,2025-02-19,208,Home,5,247.93,3.29,8.01,17.79,518.62,Cash,Returned,North
1247,675,2025-05-16,246,Electronics,2,203.55,39.41,2.45,18.48,,Cash,Cancelled,West
1248,347,2025-09-06,186,Electronics,4,235.19,2.69,27.2,0.89,219.78,UPI,Returned,East
1249,576,2025-03-26,154,Books,2,14.67,39.74,3.12,6.35,537.96,UPI,Completed,West
1250,770,2026-05-07,124,Home,2,5.5,28.86,21.82,15.9,159.69,Cash,Completed,North
1251,125,2025-06-11,239,Books,1,152.01,6.86,13.72,5.51,737.85,UPI,Cancelled,East
1252,682,2025-03-03,185,Books,1,65.46,47.68,16.44,5.07,445.87,UPI,Cancelled,West
1253,258,2025-07-05,184,Books,2,18.73,48.86,9.32,16.51,980.14,Card,Returned,East
1254,737,2026-02-13,299,Books,2,166.8,29.49,24.02,11.14,334.61,Card,Completed,North
1255,47,2025-08-29,277,Electronics,2,98.16,15.87,24.46,3.73,734.64,UPI,Completed,East
1256,572,2025-01-15,166,Home,2,130.89,4.44,24.93,0.66,-49.8,Card,Cancelled,East
1257,401,2025-04-17,103,Home,1,72.63,7.07,2.03,13.36,697.64,UPI,Pending,West
1258,247,2025-07-24,100,Books,4,138.68,48.15,19.0,15.22,631.71,UPI,Cancelled,West
1259,234,2025-09-04,146,Electronics,1,22.88,35.48,9.85,14.15,398.1,Card,Pending,East
1260,591,2025-02-21,123,Electronics,3,67.56,5.42,24.99,19.02,377.59,Cash,Pending,South
1261,921,2025-02-13,129,Home,2,125.53,23.98,17.0,18.59,146.65,Cash,Completed,West
1262,244,2026-01-19,120,Books,3,55.49,26.15,10.9,5.35,433.02,Card,Pending,West
1263,22,2025-02-16,224,Home,3,7.6,46.44,7.87,9.74,330.89,Cash,Completed,North
1264,266,2025-05-30,249,Books,3,254.36,36.16,22.1,5.01,51.01,Cash,Cancelled,North
1265,470,2025-03-24,204,Home,5,182.93,27.9,22.54,17.94,458.55,UPI,Cancelled,West
1266,280,2025-03-05,179,Books,3,88.35,32.19,3.53,6.08,,UPI,Cancelled,East
1267,288,2025-05-23,278,Electronics,2,22.93,20.83,10.23,17.21,602.65,Cash,Pending,West
1268,353,2025-09-22,282,Home,4,244.3,27.23,18.42,14.16,725.76,Card,Completed,East
1269,855,2025-04-20,149,Books,2,44.42,29.67,29.25,8.67,618.28,UPI,Returned,North
1270,619,2026-02-09,256,Home,4,201.71,47.4,5.59,1.86,171.75,UPI,Pending,East
1271,120,2026-04-02,172,Electronics,3,8.4,17.83,9.61,10.84,378.37,UPI,Pending,East
1272,319,2025-08-22,202,Electronics,5,188.13,19.78,9.34,6.08,425.54,UPI,Completed,West
1273,878,2025-02-28,248,Home,2,94.06,33.13,21.88,7.14,431.1,Card,Cancelled,North
1274,1000,2025-05-16,172,Electronics,4,41.52,34.95,5.79,4.63,964.6,Card,Pending,North
1275,63,2026-02-01,230,Electronics,4,173.32,31.7,5.23,3.68,747.77,Card,Returned,North
1276,81,2025-02-15,147,Books,4,141.63,45.5,26.2,16.84,796.59,Card,Completed,North
1277,380,2025-07-13,237,Books,1,227.44,30.26,20.07,12.65,79.23,Card,Completed,South
1278,902,2025-04-11,163,Home,4,25.97,24.13,11.81,15.64,949.14,UPI,Cancelled,South
1279,675,2025-02-03,147,Books,4,104.68,48.37,22.95,3.42,760.72,UPI,Cancelled,East
1280,545,2026-03-29,129,Electronics,1,100.48,3.65,21.84,11.2,230.89,UPI,Returned,South
1281,515,2025-04-19,193,Electronics,1,84.74,29.49,14.76,13.93,644.17,Cash,Returned,West
1282,932,2026-01-16,180,Books,4,99.25,43.73,2.67,14.08,381.65,Card,Cancelled,North
1283,508,2025-04-04,277,Home,4,32.0,2.17,17.39,2.55,85.83,Cash,Returned,North
1284,181,2025-03-06,174,Electronics,3,198.83,21.29,12.39,17.77,60.91,Card,Returned,South
1285,786,2026-04-23,184,Electronics,1,175.82,17.28,26.52,18.43,145.04,Card,Returned,West
1286,611,2026-05-11,142,Books,5,20.59,11.77,27.54,9.36,-37.26,UPI,Pending,North
1287,821,2025-10-16,165,Electronics,1,99.33,32.37,14.77,0.91,210.6,Card,Returned,East
1288,237,2025-03-19,176,Home,3,96.64,3.01,17.79,16.76,,Cash,Cancelled,North
1289,474,2025-08-20,280,Home,2,175.81,37.59,19.39,9.77,27.61,UPI,Cancelled,East
1290,568,2025-10-27,196,Electronics,4,173.26,8.22,12.24,2.72,625.22,Cash,Pending,West
1291,610,2026-02-02,244,Books,5,82.29,46.57,23.91,3.52,685.06,Cash,Completed,East
1292,616,2025-09-28,285,Books,1,202.24,0.79,29.24,16.71,73.57,Card,Returned,West
1293,166,2025-07-17,142,Books,3,229.29,26.8,6.02,9.41,786.54,UPI,Cancelled,South
1294,290,2025-02-11,111,Electronics,4,107.24,11.34,1.62,2.56,446.67,Cash,Completed,South
1295,752,2025-12-07,294,Books,4,228.36,5.97,18.9,2.2,149.42,Card,Pending,North
1296,361,2026-01-04,214,Home,1,96.0,8.81,19.49,8.99,742.9,Cash,Pending,East
1297,458,2026-04-07,246,Home,3,229.12,10.05,1.52,1.16,579.28,Card,Cancelled,West
1298,595,2026-03-29,145,Electronics,4,138.88,26.66,14.48,3.04,679.2,UPI,Returned,East
1299,462,2025-06-06,161,Electronics,2,68.83,39.18,20.07,4.2,,UPI,Cancelled,South
1300,163,2026-04-19,246,Electronics,2,6.81,34.81,21.61,10.22,-39.31,UPI,Returned,East
1301,622,2025-04-25,169,Home,4,50.52,2.58,24.29,18.62,785.78,UPI,Pending,East
1302,81,2025-01-25,240,Home,2,24.26,39.3,5.47,17.33,640.63,Card,Cancelled,South
1303,725,2026-04-08,281,Home,3,87.08,13.23,20.05,13.75,739.57,UPI,Cancelled,West
1304,259,2025-05-21,211,Books,5,164.26,42.38,11.62,4.13,125.67,Cash,Cancelled,North
1305,530,2025-05-19,285,Electronics,5,52.95,29.18,17.43,9.02,424.23,UPI,Pending,North
1306,612,2025-05-09,187,Books,2,89.48,7.59,2.89,1.54,816.91,UPI,Pending,South
1307,612,2025-12-29,229,Home,1,124.54,35.85,29.02,11.6,924.88,UPI,Completed,West
1308,394,2025-10-14,106,Home,1,177.81,9.88,25.57,9.54,562.68,UPI,Pending,North
1309,663,2025-10-31,130,Books,5,249.05,30.16,15.72,1.12,939.5,UPI,Completed,West
1310,50,2025-01-04,142,Electronics,2,209.87,41.82,22.5,12.61,479.67,Card,Returned,West
1311,119,2025-06-08,178,Home,5,132.63,45.67,26.04,19.92,-42.17,UPI,Cancelled,East
1312,3,2025-06-17,124,Electronics,1,163.84,27.13,3.54,16.51,228.78,Card,Pending,North
1313,855,2025-01-12,214,Electronics,2,194.16,15.02,26.34,3.51,498.25,Cash,Completed,East
1314,172,2026-02-03,101,Electronics,4,263.06,28.37,6.51,16.24,963.53,UPI,Pending,East
1315,226,2025-09-19,142,Books,3,46.29,5.96,14.32,16.04,412.04,UPI,Returned,East
1316,234,2025-01-13,262,Home,4,12.91,2.57,24.51,13.82,,Card,Completed,East
1317,116,2026-01-12,253,Books,3,38.95,16.38,4.02,7.71,698.13,Card,Pending,West
1318,605,2026-05-06,182,Electronics,5,45.38,47.93,28.59,5.5,682.65,Card,Returned,East
1319,128,2026-01-15,168,Home,2,132.89,29.15,11.07,5.36,658.42,UPI,Completed,West
1320,523,2025-07-29,175,Electronics,3,220.9,12.38,19.68,18.14,890.75,Card,Cancelled,South
1321,154,2026-05-12,227,Electronics,2,281.38,10.96,27.62,15.68,746.96,Cash,Pending,West
1322,713,2025-04-06,136,Books,2,84.36,7.74,20.28,12.59,46.66,UPI,Cancelled,West
1323,89,2026-02-26,115,Electronics,1,148.43,47.4,9.73,13.83,175.85,UPI,Cancelled,North
1324,257,2025-08-10,262,Electronics,4,210.51,46.22,24.32,0.54,,Card,Pending,West
1325,28,2025-05-03,252,Home,3,145.72,37.63,28.77,5.22,457.02,UPI,Completed,East
1326,499,2026-02-08,163,Books,1,271.85,28.71,8.16,7.03,251.01,Card,Cancelled,West
1327,406,2025-04-01,141,Books,2,152.86,28.57,25.77,15.09,95.86,UPI,Pending,East
1328,169,2025-02-23,238,Home,2,206.84,26.63,1.22,2.14,-23.37,Card,Completed,North
1329,98,2026-02-28,110,Books,5,222.69,44.68,10.34,10.73,357.98,UPI,Returned,West
1330,375,2025-12-05,259,Books,2,200.41,16.42,2.71,16.0,21.96,Cash,Cancelled,North
1331,760,2026-05-12,288,Books,2,214.22,8.97,26.76,17.38,481.09,UPI,Returned,North
1332,725,2026-03-07,207,Electronics,1,257.93,44.13,19.03,5.35,962.51,Cash,Cancelled,North
1333,783,2026-03-30,290,Electronics,1,203.33,3.56,5.02,7.64,496.35,Cash,Cancelled,South
1333,783,2026-03-30,290,Electronics,1,203.33,3.56,5.02,7.64,496.35,Cash,Cancelled,South
1335,929,2025-01-29,168,Home,4,202.33,26.76,21.39,11.49,345.27,Cash,Completed,West
1336,40,2025-03-26,210,Home,3,83.08,27.72,20.42,16.98,863.22,Cash,Returned,South
1337,280,2026-05-03,165,Home,1,93.6,24.31,23.17,12.42,494.08,UPI,Completed,North
1338,886,2025-10-08,227,Electronics,1,35.1,36.46,7.35,5.04,648.69,Cash,Returned,South
1339,510,2025-10-02,202,Electronics,2,271.78,33.62,18.17,16.17,407.55,Cash,Returned,West
1340,829,2025-06-19,107,Electronics,3,267.36,9.43,11.52,8.78,276.8,UPI,Completed,East
1341,1008,2025-12-31,269,Home,1,85.86,9.01,2.13,10.16,234.62,UPI,Cancelled,East
1342,513,2025-05-01,290,Books,2,79.41,33.66,11.56,15.17,35.6,Cash,Returned,East
1343,680,2026-01-27,101,Home,2,237.26,23.88,21.54,10.37,671.35,Cash,Returned,East
1344,989,2025-04-08,228,Electronics,5,137.28,39.44,12.19,17.91,698.5,Cash,Cancelled,South
1345,1019,2025-03-13,103,Electronics,1,299.93,26.53,4.97,13.68,204.48,Cash,Completed,West
1346,409,2025-05-29,198,Electronics,2,226.13,46.91,17.17,16.56,191.66,Cash,Completed,South
1347,450,2025-09-03,169,Books,4,16.66,45.09,28.2,4.93,32.44,Cash,Completed,West
1347,450,2025-09-03,169,Books,4,16.66,45.09,28.2,4.93,32.44,Cash,Completed,West
1349,133,2025-04-14,244,Books,5,248.63,29.14,25.51,15.16,790.59,Cash,Completed,North
1350,399,2025-09-02,210,Home,2,150.45,27.35,17.12,7.03,359.94,UPI,Pending,East
1351,21,2026-01-25,282,Books,4,265.26,10.05,8.24,14.84,106.71,Card,Completed,West
1352,54,2025-05-23,198,Home,2,239.01,15.26,26.68,7.61,,Card,Completed,North
1353,898,2025-12-01,156,Books,2,162.62,3.61,13.78,6.14,489.43,UPI,Completed,East
1354,15,2025-11-24,283,Home,3,293.85,9.53,12.4,14.58,148.92,Card,Pending,East
1355,84,2025-04-14,243,Electronics,2,140.78,6.98,26.48,14.15,388.51,UPI,Completed,South
1356,715,2025-06-08,112,Home,2,117.37,0.91,13.91,15.44,42.8,UPI,Pending,East
